窓の熱貫流率と遮蔽係数（単板ガラス・ブラインド室内側）
106
84,60,3.4,0.093,0.326,2.8,0.197,0.112,2.8,0.219,0.104,2.8,0.238,0.099
85,60,3.4,0.099,0.311,2.8,0.199,0.109,2.8,0.219,0.101,2.8,0.234,0.097
86,60,3.4,0.105,0.298,2.8,0.201,0.105,2.8,0.219,0.098,2.8,0.233,0.095
87,60,3.4,0.091,0.350,2.8,0.201,0.120,2.8,0.227,0.111,2.8,0.248,0.105
88,60,3.4,0.097,0.334,2.8,0.203,0.115,2.8,0.227,0.106,2.8,0.246,0.102
89,60,3.4,0.103,0.319,2.8,0.206,0.111,2.8,0.226,0.104,2.8,0.242,0.099
90,60,3.4,0.109,0.305,2.8,0.207,0.107,2.8,0.225,0.101,2.8,0.240,0.097
91,60,3.2,0.078,0.282,2.7,0.168,0.097,2.7,0.189,0.090,2.7,0.205,0.086
92,60,3.2,0.083,0.271,2.7,0.170,0.095,2.7,0.189,0.088,2.7,0.203,0.085
93,60,3.2,0.090,0.258,2.7,0.173,0.091,2.7,0.190,0.086,2.7,0.202,0.082
94,60,3.2,0.095,0.248,2.7,0.175,0.089,2.7,0.190,0.083,2.7,0.201,0.081
95,60,3.2,0.083,0.224,2.7,0.154,0.082,2.7,0.168,0.077,2.7,0.179,0.073
96,60,3.2,0.088,0.217,2.7,0.158,0.080,2.7,0.169,0.075,2.7,0.179,0.072
97,60,3.2,0.093,0.209,2.7,0.160,0.078,2.7,0.171,0.073,2.7,0.179,0.071
98,60,3.2,0.097,0.203,2.7,0.162,0.077,2.7,0.173,0.072,2.7,0.181,0.070
99,60,3.2,0.081,0.186,2.7,0.139,0.070,2.7,0.151,0.065,2.7,0.158,0.063
100,60,3.2,0.086,0.182,2.7,0.143,0.069,2.7,0.152,0.065,2.7,0.159,0.063
101,60,3.2,0.090,0.177,2.7,0.146,0.067,2.7,0.154,0.064,2.7,0.160,0.062
102,60,3.2,0.094,0.174,2.7,0.147,0.067,2.7,0.155,0.064,2.7,0.161,0.062
103,60,3.1,0.070,0.135,2.6,0.112,0.053,2.6,0.119,0.049,2.6,0.123,0.048
104,60,3.1,0.074,0.134,2.6,0.117,0.053,2.6,0.121,0.050,2.6,0.127,0.048
105,60,3.1,0.079,0.131,2.6,0.120,0.053,2.6,0.125,0.050,2.6,0.129,0.048
106,60,3.1,0.082,0.130,2.6,0.123,0.053,2.6,0.128,0.050,2.6,0.131,0.049
107,70,3.5,0.070,0.626,2.9,0.265,0.195,2.9,0.322,0.178,2.9,0.369,0.169
108,70,3.5,0.082,0.584,2.9,0.267,0.185,2.9,0.319,0.169,2.9,0.359,0.161
109,70,3.5,0.094,0.546,2.9,0.270,0.175,2.9,0.314,0.161,2.9,0.351,0.153
110,70,3.5,0.103,0.512,2.9,0.272,0.166,2.9,0.310,0.154,2.9,0.342,0.147
111,70,3.5,0.074,0.531,2.9,0.242,0.171,2.9,0.289,0.157,2.9,0.327,0.147
112,70,3.5,0.086,0.497,2.9,0.246,0.162,2.9,0.286,0.149,2.9,0.319,0.141
113,70,3.5,0.096,0.466,2.9,0.247,0.154,2.9,0.283,0.142,2.9,0.312,0.135
114,70,3.5,0.104,0.439,2.9,0.249,0.146,2.9,0.280,0.136,2.9,0.306,0.129
115,80,2.8,0.062,0.667,2.4,0.278,0.207,2.4,0.343,0.190,2.4,0.395,0.182
116,80,2.8,0.074,0.629,2.4,0.282,0.198,2.4,0.341,0.182,2.4,0.387,0.174
117,80,2.7,0.057,0.603,2.3,0.259,0.194,2.3,0.317,0.177,2.3,0.363,0.167
118,80,2.7,0.070,0.571,2.3,0.264,0.186,2.3,0.315,0.170,2.3,0.358,0.161
119,80,2.7,0.081,0.541,2.3,0.267,0.178,2.3,0.314,0.163,2.3,0.351,0.155
120,80,2.7,0.090,0.512,2.3,0.271,0.170,2.3,0.311,0.158,2.3,0.345,0.150
121,80,2.7,0.057,0.591,2.3,0.255,0.192,2.3,0.311,0.175,2.3,0.357,0.165
122,80,2.7,0.070,0.560,2.3,0.261,0.184,2.3,0.311,0.168,2.3,0.352,0.159
123,80,2.7,0.080,0.530,2.3,0.264,0.176,2.3,0.310,0.161,2.3,0.345,0.153
124,80,2.7,0.089,0.504,2.3,0.266,0.169,2.3,0.307,0.155,2.3,0.341,0.147
125,80,2.7,0.054,0.562,2.3,0.243,0.185,2.3,0.297,0.168,2.3,0.339,0.158
126,80,2.7,0.066,0.530,2.3,0.249,0.176,2.3,0.296,0.160,2.3,0.335,0.151
127,80,2.7,0.077,0.501,2.3,0.253,0.168,2.3,0.295,0.153,2.3,0.328,0.145
128,80,2.7,0.085,0.477,2.3,0.255,0.161,2.3,0.293,0.149,2.3,0.323,0.141
129,80,2.7,0.053,0.555,2.3,0.241,0.186,2.3,0.295,0.167,2.3,0.336,0.157
130,80,2.7,0.064,0.527,2.3,0.247,0.177,2.3,0.295,0.160,2.3,0.331,0.151
131,80,2.7,0.075,0.499,2.3,0.251,0.169,2.3,0.293,0.154,2.3,0.327,0.145
132,80,2.7,0.086,0.474,2.3,0.254,0.162,2.3,0.291,0.149,2.3,0.322,0.141
133,80,2.6,0.056,0.419,2.3,0.202,0.147,2.3,0.240,0.131,2.3,0.270,0.122
134,80,2.6,0.066,0.402,2.3,0.208,0.142,2.3,0.242,0.128,2.3,0.267,0.120
135,80,2.6,0.075,0.385,2.3,0.214,0.136,2.3,0.242,0.125,2.3,0.267,0.117
136,80,2.6,0.082,0.371,2.3,0.216,0.133,2.3,0.243,0.121,2.3,0.265,0.114
137,80,2.6,0.057,0.409,2.3,0.199,0.144,2.3,0.235,0.129,2.3,0.264,0.120
138,80,2.6,0.066,0.393,2.3,0.205,0.138,2.3,0.239,0.125,2.3,0.263,0.118
139,80,2.6,0.075,0.377,2.3,0.210,0.134,2.3,0.240,0.121,2.3,0.263,0.114
140,80,2.6,0.082,0.365,2.3,0.215,0.129,2.3,0.241,0.119,2.3,0.262,0.112
141,90,2.8,0.088,0.694,2.4,0.321,0.219,2.4,0.383,0.202,2.4,0.433,0.193
